 Open
 $172.86
 $167.41
 $166.96
 $166.11
 $163.25
 $156.25
 $155.79
 $155.48
 $154.11
 $154.15
 $156.41
 $157.5
 $154.2
 $153.08
 $150.27
 $150.85
 $152.88
 $152.5
 $151.29
 $149.56
 $148.7
 $144.53
 $143.98
 $154.89
 $158.53
 $157.5
 $155.84
 $148.3
 $148.15
 $156.86
 $160.4
 $166
 $165.38
 $165.45
 $169
 $170.49
 $170.4
 $171.66
 $165
 $173.49
 $171.76
 $180.95
 $184.46
 $180.29
 $182.66
 $176.73
 $171.51
 $174.24
 $174.94
 $179.73
 $178.37
 $190
 $190.5
 $188.39
 $193.9
 $191.63
 $199
 $205.55
 $209.98
 $205.97
 $201.92
 $204.3
 $209.55
 $219.05
 $216.88
 $211.15
 $219.19
 $215.9
 $217.71
 $222.6
 $215.83
 $219.79
 $218.06
 $217.86
 $222.3
 $218.93
 $221.16
 $220.42
 $214.52
 $225.46
 $223.64
 $222.21
 $227.96
 $230.78
 $230.05
 $227.25
 $227.95
 $224.79
 $223.82
 $221
 $219.75
 $216.82
 $220.78
 $220.24
 $218.5
 $217.79
 $222.15
 $225.75
 $223.52
 $224.94
 $218.01
 $220.95
 $221.85
 $226.23
 $228.99
 $228.41
 $226.51
 $223.25
 $220.15
 $219.01
 $217.15
 $216.6
 $214.65
 $214.1
 $216.8
 $218.1
 $213.44
 $211.75
 $209.22
 $210.155
 $207.7
 $207.36
 $207.28
 $206.05
 $209.32
 $208
 $207.03
 $200.58
 $199.13
 $190.3
 $191.9
 $194.99
 $194.61
 $193.06
 $192.45
 $190.68
 $191.78
 $189.69
 $191.78
 $189.75
 $191.52
 $191.08
 $189.53
 $188.5
 $190.71
 $189.5
 $185.42
 $185.26
 $187.79
 $183.82
 $186.29
 $184.1
 $185.228
 $182.99
 $183.4
 $186.12
 $187.25
 $186.35
 $185.14
 $187.88
 $190.03
 $191.55
 $192.42
 $191.385
 $191.35
 $191.17
 $194.14
 $193.63
 $193.065
 $191.635
 $187.991
 $187.22
 $187.72
 $187.6
 $188.23
 $188.77
 $186.35
 $188.375
 $188
 $187.19
 $188
 $186.07
 $186.78
 $189.01
 $189.49
 $187.74
 $186.55
 $184.99
 $185.18
 $178.25
 $175.88
 $175.225
 $166.41
 $162.13
 $164
 $164.12
 $162.62
 $165.67
 $166.835
 $170.595
 $174.95
 $177.81
 $176.49
 $175.0301
 $174.78
 $173.41
 $172.23
 $173
 $169.88
 $170.97
 $172.58
 $164.88
 $167.64
 $167.88
 $167.805
 $167.25
 $173.68
 $168.07
 $168.39
 $170
 $175.04
 $175.24
 $177.32
 $178.65
 $178.5
 $180.32
 $182.59
 $180.29
 $177.96
 $175.48
 $174.94
 $177.91
 $175.21
 $172.8
 $178.54
 $179.26
 $179.1
 $176.35
 $173.67
 $171.8
 $172.83
 $172.05
 $172.36
 $169.79
 $163.045
 $161.95
 $158.5
 $157.07
 $160.29
 $163.085
 $154.83
 $159.1
 $166
 $167.165
 $166.87
 $165.525
 $170.16
 $172
 $174.505
 $177.25
 $177.3
 $177.3
 $178.61
 $179.37
 $176.15
 $177.9
 $176.18
 $174.59
 $173.16
 $174.55
 $174.35
 $173.44
 $172.54
 $172.53
 $170.16
 $170.52
 $171
 $170.1
 $170.8
 $174.68
 $174.17
 $174.87
 $175.03
 $174.88
 $173.63
 $172.4
 $172.5
 $172.15
 $169.2
 $170.49
 $169.03
 $167.5
 $169.06
 $172.48
 $169.95
 $170.43
 $172.63
 $174.3
 $175.05
 $175.1
 $173.36
 $170.78
 $170.29
 $171.04
 $171.18
 $169.97
 $173.04
 $173.5
 $175.11
 $175.11
 $174.66
 $173.91
 $172.365
 $174
 $167.64
 $169.87
 $167.9
 $163.89
 $159.29
 $157.23
 $156.91
 $156.29
 $156.89
 $156.61
 $156.75
 $160.42
 $159.78
 $157.9
 $156.73
 $156.35
 $155.97
 $156.055
 $155.81
 $154.97
 $154.18
 $153.63
 $154.01
 $154.26
 $153.21
 $153.89
 $153.8
 $151.78
 $149.99
 $152.02
 $155.8
 $157.9
 $159.51
 $160.11
 $158.47
 $158.99
 $159.87
 $162.61
 $160.5
 $160.86
 $162.09
 $162.71
 $163.75
 $164.8
 $163.64
 $163.8
 $160.1
 $160.14
 $159.65
 $160.43
 $159.07
 $158.23
 $157.5
 $157.86
 $160.52
 $161.94
 $160.66
 $159.32
 $156.6
 $159.9
 $159.26
 $158.6
 $157.06
 $156.07
 $157.05
 $159.28
 $149.1
 $149.9
 $149.89
 $153.75
 $153.35
 $151.8
 $150.58
 $149.99
 $151.5
 $150.48
 $149.2
 $148.82
 $147.97
 $145.5
 $145.87
 $144.73
 $144.11
 $142.9
 $143.02
 $143.69
 $144.88
 $144.45
 $144.71
 $144.49
 $145.01
 $147.17
 $145.13
 $145.77
 $145.52
 $146.87
 $143.66
 $143.78
 $143.32
 $147.5
 $147.16
 $145.74
 $155.19
 $155.25
 $155.02
 $153.9
 $154.34
 $153.58
 $153.17
 $153.97
 $153.42
 $154
 $153.73
 $153.84
 $154.9
 $154
 $153.38
 $151.27
 $153.6
 $155.94
 $156.01
 $154.7
 $152.45
 $153.63
 $153.87
 $149.03
 $146.76
 $146.52
 $145.59
 $147.54
 $145.1
 $144.09
 $143.923
 $144.47
 $143.91
 $143.5
 $142.44
 $141.22
 $141.88
 $141.41
 $141.48
 $141.91
 $141.6
 $142.94
 $143.6
 $143.73
 $144.29
 $144.22
 $143.25
 $143.71
 $143.72
 $144.19
 $143.68
 $140.91
 $139.39
 $141.5
 $141.26
 $139.845
 $142.11
 $140.4
 $141
 $140.72
 $139.41
 $139.3
 $138.85
 $139.25
 $138.74
 $138.95
 $139.06
 $139.365
 $138.78
 $140
 $137.89
 $137.08
 $137.14
 $135.91
 $137.38
 $136.43
 $136.23
 $135.1
 $135.67
 $135.52
 $133.47
 $133.08
 $132.46
 $131.65
 $131.35
 $130.54
 $129.13
 $128.31
 $127.975
 $127.03
 $121.15
 $120.93
 $122.14
 $121.67
 $120.42
 $119.55
 $120
 $120.45
 $119.4
 $120
 $118.34
 $119.11
 $118.895
 $118.74
 $118.77
 $117.95
 $116.78
 $115.92
 $115.85
 $115.8
 $116.65
 $116.45
 $117.52
 $116.52
 $115.59
 $116.35
 $116.8
 $116.74
 $115.8
 $116.47
 $115.38
 $115.04
 $113.84
 $113.29
 $112.31
 $110.86
 $109.26
 $109.5
 $110
 $109.17
 $110.365
 $111.6
 $110.78
 $111.43
 $111.13
 $111.36
 $111.95
 $110.12
 $109.72
 $109.81
 $106.7
 $106.57
 $107.71
 $107.12
 $111.09
 $109.88
 $110.31
 $110.08
 $108.53
 $110.98
 $111.4
 $113.46
 $113.65
 $113.87
 $115.39
 $114.31
 $117.95
 $117.1
 $116.81
 $116.86
 $117.25
 $118.18
 $117.33
 $117.88
 $116.79
 $117.35
 $117.7
 $115.02
 $114.31
 $113.7
 $113.4
 $113.06
 $112.71
 $112.46
 $113.16
 $113.69
 $113
 $111.64
 $114.42
 $114.35
 $113.85
 $113.05
 $115.19
 $115.12
 $113.86
 $108.73
 $107.51
 $102.65
 $104.64
 $107.25
 $107.83
 $107.9
 $107.7
 $106.14
 $105.66
 $105.8
 $106.62
 $107.41
 $107.39
 $108.565
 $108.59
 $108.86
 $108.77
 $109.23
 $109.1
 $109.63
 $108.14
 $107.78
 $108.52
 $108.71
 $108.23
 $107.52
 $106.27
 $105.58
 $104.81
 $106.05
 $104.41
 $104.19
 $102.83
 $104.265
 $96.82
 $98.25
 $99.26
 $99.83
 $100
 $99.56
 $98.7
 $98.92
 $97.39
 $97.41
 $97.17
 $96.75
 $96.49
 $95.7
 $94.6
 $95.39
 $95.49
 $94.44
 $93.97
 $92.9
 $93
 $92.91
 $95.94
 $96.25
 $94.94
 $96
 $96.62
 $96.45
 $97.82
 $97.32
 $98.69
 $98.53
 $98.5
 $99.02
 $99.25
 $97.99
 $97.79
 $97.6
 $99.02
 $99.6
 $99.44
 $99.68
 $98.67
 $97.22
 $95.87
 $94.64
 $94.64
 $94.16
 $94.55
 $92.39
 $90
 $92.72
 $93.48
 $93.33
 $93
 $93.37
 $94
 $95.2
 $94.2
 $93.965
 $93.99
 $97.61
 $96
 $103.91
 $105
 $105.01
 $106.93
 $106.64
 $107.88
 $108.89
 $112.11
 $111.62
 $110.8
 $109.34
 $108.97
 $108.91
 $109.95
 $110.23
 $109.51
 $110.42
 $108.78
 $109.72
 $108.65
 $104.89
 $106
 $105.47
 $106.48
 $105.25
 $105.93
 $106.34
 $105.52
 $104.61
 $103.96
 $101.91
 $102.24
 $101.41
 $101.31
 $100.78
 $102.39
 $102.37
 $100.58
 $100.51
 $97.65
 $96.86
 $97.2
 $96.05
 $93.98
 $96.4
 $96.31
 $96
 $98.84
 $96.67
 $95.02
 $94.19
 $93.79
 $95.92
 $94.29
 $93.13
 $96.52
 $95.86
 $95
 $95.42
 $96.47
 $94.79
 $93.79
 $96.04
 $99.93
 $101.52
 $98.63
 $97.06
 $95.1
 $98.41
 $96.2
 $97.96
 $100.32
 $100.55
 $98.97
 $98.55
 $98.68
 $100.56
 $105.75
 $102.61
 $107.01
 $108.58
 $106.96
 $107.59
 $109
 $107.27
 $107.4
 $107.28
 $108.91
 $112.02
 $111.07
 $111.94
 $112.18
 $115.19
 $116.04
 $117.64
 $117.52
 $118.98
 $115.29
 $116.55
 $117.05
 $118.75
 $117.99
 $118.29
 $119.21
 $117.33
 $119.27
 $119.2
 $117.64
 $115.76
 $114.92
 $111.38
 $115.2
 $116.26
 $116.37
 $116.9
 $120.96
 $121.11
 $121.85
 $123.13
 $120.79
 $119.87
 $120.99
 $118.7
 $116.93
 $115.4
 $118.08
 $116.7
 $114.33
 $114
 $111.34
 $110.8
 $111.78
 $110.93
 $111.29
 $110.82
 $112.73
 $110
 $110.19
 $111.74
 $110.63
 $109.88
 $108.01
 $109.07
 $110.17
 $112.83
 $113.85
 $116.44
 $113.25
 $113.63
 $113.38
 $113.67
 $112.21
 $115.66
 $116.25
 $115.93
 $116.58
 $111.79
 $110.27
 $113.76
 $111.65
 $108.97
 $112.49
 $110.23
 $110.15
 $112.03
 $112.17
 $112.23
 $107.085
 $111.11
 $94.87
 $110.43
 $114.08
 $116.1
 $116.43
 $116.04
 $114.32
 $116.04
 $112.53
 $117.81
 $116.53
 $114.58
 $115.97
 $112.95
 $117.42
 $121.5
 $122.6
 $122.32
 $123.15
 $123.38
 $123.09
 $125.32
 $126.2
 $121.99
 $132.85
 $130.97
 $129.08
 $127.74
 $125.72
 $126.04
 $125.03
 $121.94
 $123.85
 $124.48
 $125.89
 $124.94
 $126.43
 $126.9
 $125.57
 $125.46
 $127.67
 $128.86
 $127.21
 $127.48
 $127.49
 $127.71
 $127.23
 $127.72
 $127.03
 $126.1
 $128.185
 $129.18
 $127.92
 $126.7
 $128.9
 $129.5
 $129.58
 $130.66
 $129.86
 $131.2
 $131.23
 $131.86
 $130.34
 $132.6
 $131.6
 $130.07
 $130
 $130.69
 $128.38
 $129.07
 $127.41
 $126.15
 $125.6
 $127.39
 $126.68
 $124.77
 $126.56
 $128.15
 $129.5
 $126.1
 $127.5
 $130.16
 $134.455
 $132.31
 $130.49
 $128.3
 $126.99
 $128.1
 $125.57
 $125.55
 $126.28
 $126.41
 $127
 $128.37
 $125.95
 $125.85
 $125.85
 $127.64
 $124.47
 $125.03
 $124.82
 $126.09
 $124.05
 $124.57
 $122.76
 $126.54
 $127.23
 $127.12
 $128.25
 $128.75
 $127
 $125.9
 $123.88
 $124.4
 $122.31
 $124.75
 $126.41
 $127.96
 $128.4
 $128.58
 $129.1
 $128.96
 $129.25
 $130
 $128.785
 $131.56
 $132.94
 $130.02
 $128.62
 $128.48
 $127.625
 $127.49
 $127.28
 $126.06
 $122.77
 $120.17
 $118.55
 $120.02
 $120.02
 $118.5
 $118.5
 $118.05
 $118.4
 $116.32
 $117.625
 $112.42
 $113.74
 $112.3
 $110.26
 $108.95
 $107.84
 $107.03
 $110
 $109.04
 $111.43
 $112.6
 $112.67
 $109.23
 $107.2
 $106.54
 $108.29
 $111.39
 $112.82
 $113.64
 $113.79
 $112.1
 $112.58
 $113.23
 $112.16
 $112.26
 $111.87
 $107.12
 $106.37
 $110.7
 $110.46
 $112.26
 $114.41
 $110.19
 $114.1
 $115.99
 $115.77
 $115.75
 $113.5
 $118.81
 $119.27
 $117.94
 $119.07
 $116.85
 $117.51
 $114.91
 $115.44
 $113.94
 $114.27
 $113.15
 $111.8
 $109.38
 $108.7
 $109.02
 $108.75
 $108.6
 $109.1
 $109.36
 $108.22
 $108.01
 $106.959
 $106.65
 $105.4
 $104.85
 $105.18
 $104.08
 $102.84
 $103.02
 $98.315
 $97.5
 $95.55
 $97.97
 $100.39
 $101.33
 $100.69
 $101.54
 $98.76
 $99.43
 $99.95
 $99.44
 $99.27
 $100.59
 $100.81
 $98.65
 $98.53
 $100.51
 $102.16
 $100.6
 $101.8
 $102.29
 $101.93
 $101.27
 $99.8
 $102.81
 $101.21
 $100.41
 $98.01
 $99.08
 $99.3
 $98.8
 $98.85
 $103.1
 $103.06
 $102.86
 $101.59
 $101.02
 $101.42
 $101.79
 $100.29
 $100.57
 $100.44
 $99.41
 $98.49
 $97.9
 $97.33
 $96.15
 $96.04
 $95.27
 $94.26
 $94.93
 $94.75
 $95.36
 $96.37
 $94.9
 $97.16
 $98.44
 $99.33
 $97.82
 $96.85
 $97.035
 $95.42
 $94.68
 $94.99
 $93.62
 $95.03
 $96.97
 $96.8
 $95.86
 $95.36
 $93.76
 $95.44
 $96.27
 $94.14
 $93.67
 $93.865
 $93.52
 $92.1
 $90.82
 $90.37
 $90.21
 $90.75
 $91.32
 $91.85
 $92.29
 $92.27
 $92.31
 $91.51
 $92.2
 $94.04
 $94.13
 $94.73
 $92.7
 $92.8428
 $92.3143
 $91.0628
 $89.78
 $90.5657
 $91.14
 $89.6928
 $89.4314
 $87.9828
 $86.75
 $86.6571
 $86.2614
 $86.3585
 $85.4071
 $84.09
 $84.9571
 $84.6328
 $84.5714
 $83.9271
 $83.5057
 $84.0357
 $85.0357
 $85.9714
 $84.3057
 $84.62
 $84.5714
 $84.6628
 $84.82
 $81.8285
 $80.6471
 $81.1728
 $75.58
 $75.4728
 $75.0485
 $74.2857
 $74.0071
 $74.3243
 $74.5571
 $74.1428
 $75.8114
 $74.6628
 $75.0271
 $75.4314
 $77.1157
 $77.3414
 $77.4828
 $76.8228
 $77.0328
 $76.9028
 $77.145
 $78.0743
 $77.3571
 $76.9171
 $75.99
 $75.6985
 $76.0371
 $75.1285
 $75.3857
 $75.5414
 $76.7771
 $76.3585
 $76.4928
 $75.48
 $75.87
 $76.1128
 $75.8457
 $75.8571
 $74.7743
 $75.5828
 $73.8771
 $74.8014
 $75.6257
 $74.7357
 $76.1133
 $76.1414
 $77.8214
 $78
 $77.4957
 $76.38
 $76.7071
 $75.8014
 $74.0943
 $74.4828
 $72.8657
 $72.3657
 $72.2643
 $71.8014
 $70.74
 $71.7914
 $71.9928
 $72.68
 $78.5814
 $79.1428
 $78.5628
 $78.7021
 $77.2843
 $78.7828
 $79.2714
 $79.0743
 $76.8885
 $75.7014
 $77.1185
 $78.1143
 $76.9728
 $77.76
 $76.7785
 $78.98
 $79.3828
 $79.1671
 $79.6371
 $80.5457
 $81.1571
 $81.4128
 $81.1428
 $77.9185
 $78.5
 $78.5285
 $79.4014
 $79.2885
 $80.4071
 $80.306
 $81
 $80.5114
 $80.1286
 $80.8271
 $81.8071
 $80.7857
 $79.7571
 $79.7143
 $78.4971
 $76.6157
 $74.8743
 $74.4314
 $74.2171
 $73.9428
 $74.1757
 $74.1471
 $74.9985
 $75.2257
 $74.6871
 $74
 $73.9528
 $74.2843
 $73.5114
 $74.2257
 $74.8785
 $74.94
 $74.4428
 $74.86
 $75
 $74.23
 $76.61
 $75.5771
 $75.9021
 $75
 $74.1428
 $75.2007
 $73.11
 $72.2843
 $71.4257
 $71.5414
 $71.0721
 $69.9757
 $69.57
 $70.1886
 $69.2343
 $69.9914
 $69.5086
 $69.1228
 $70.0728
 $69.3757
 $68.35
 $68.1786
 $69.1114
 $69.4286
 $69.8857
 $70.6971
 $70.8714
 $68.2857
 $67.2428
 $66.1686
 $63.9943
 $65.8571
 $67.0486
 $66.9286
 $66.7157
 $72.3143
 $72.1428
 $71.2057
 $71.4643
 $71.3657
 $70.4428
 $70.2857
 $70.2357
 $69.4286
 $71.1428
 $71.5357
 $71.8957
 $72.14
 $71.9414
 $72.8157
 $72.0485
 $71.45
 $70.9171
 $71.1257
 $67.2771
 $65.2657
 $65.52
 $66.265
 $66.2571
 $66.86
 $66.3843
 $65.43
 $65.1076
 $64.9986
 $64.28
 $62.9714
 $62.1857
 $62.9571
 $62.7043
 $60.8571
 $61.3514
 $61.8714
 $61.9114
 $61.3857
 $60.9314
 $60.7157
 $61.0928
 $60.4214
 $59.9428
 $59.0857
 $60.0157
 $60.0557
 $60.1228
 $58.5657
 $57.5271
 $55.9086
 $57.0357
 $57.7
 $57.9571
 $58.2
 $59.7843
 $59.9
 $61.6286
 $61.6514
 $61.6343
 $62.2
 $61.7857
 $62.7857
 $62.2486
 $63.5328
 $62.3571
 $63.6386
 $63.6643
 $64.7457
 $64.39
 $64.6428
 $63.6643
 $62.8571
 $64.2714
 $62.9786
 $62.2786
 $63.4357
 $62.5928
 $61.7014
 $62.7214
 $60.4628
 $62.7371
 $64.8357
 $64.5014
 $65.4243
 $65.6871
 $65.5771
 $66.4243
 $65.1014
 $64.4728
 $63.1114
 $63.4943
 $62.1571
 $60.0643
 $58.5443
 $58.7464
 $56.22
 $57.7128
 $56.0914
 $55.4243
 $57.8557
 $60.0386
 $60.2243
 $61
 $62.0214
 $61.96
 $61.1571
 $60.9086
 $60.6928
 $60.6428
 $61.9657
 $61.6243
 $61.0857
 $63.1286
 $64.26
 $65.2086
 $66.4914
 $66.3843
 $64.94
 $64.3171
 $65.3457
 $65.6428
 $63.0643
 $62.5614
 $61.8328
 $61.2071
 $62.2286
 $61.3928
 $61.4
 $60.6428
 $62.0728
 $60.2114
 $61.1143
 $62.5714
 $63.4357
 $64.0614
 $63.4028
 $64.8357
 $64.1786
 $63.7143
 $65.3843
 $65.8714
 $66.9786
 $66.36
 $66.7443
 $68.5014
 $68.0714
 $67.7143
 $66.1786
 $65.21
 $63.4357
 $64.8443
 $65.5871
 $65.2828
 $65.2857
 $65.5
 $62.5464
 $64.5271
 $65.7143
 $72.6871
 $72.08
 $71.2166
 $72.9014
 $70.6628
 $71.1857
 $71.8114
 $74.4285
 $75.5071
 $74.6428
 $75.6014
 $74.5714
 $76.7093
 $78.2685
 $79.1171
 $72.9328
 $72.8985
 $73.3628
 $74.1428
 $74.3357
 $73.21
 $75.7143
 $75.9243
 $75
 $72.7043
 $73.5357
 $75.8785
 $78.2528
 $77.11
 $75
 $79.0571
 $75.5628
 $81.2728
 $83.1143
 $84.8071
 $83.8271
 $84.3164
 $82.4671
 $84.2214
 $82.2714
 $81.0243
 $80.6071
 $81.7014
 $77.2443
 $75.0285
 $76.79
 $77.9285
 $76.9871
 $79.1643
 $77.2028
 $80.09
 $81.9764
 $84.3185
 $83.3593
 $85.1271
 $85.46
 $84.9828
 $87.0614
 $88.5714
 $88.7771
 $90.1428
 $87.4885
 $90.15
 $91.37
 $92.6957
 $90.7671
 $90.3357
 $89.9371
 $92.3571
 $91.3914
 $91.2357
 $92.4114
 $95.0285
 $95.8928
 $94.98
 $94.5443
 $95.88
 $96.9643
 $94.8985
 $95.5343
 $98.3228
 $98.1228
 $100.3443
 $99.88
 $100.0371
 $99.9828
 $99.9071
 $98.565
 $96.7671
 $95.2643
 $95.0157
 $97.2071
 $96.8643
 $96.1671
 $96.51
 $95.1085
 $95.3214
 $95.8057
 $96.4643
 $96.4253
 $97.1414
 $94.2157
 $95.1585
 $93.4885
 $95.8314
 $92.8585
 $91.4285
 $90.1728
 $90.1857
 $90.2671
 $89.0557
 $88.3871
 $88.2643
 $88.4843
 $88.9671
 $88.1843
 $87.6614
 $86.12
 $87.9864
 $86.1757
 $84.4171
 $82.1443
 $82.8228
 $82.0657
 $86.7685
 $84.9143
 $87.5757
 $87.3257
 $86.6557
 $87.2557
 $86.4457
 $86.1357
 $85.7485
 $86.5885
 $88.2814
 $86.4714
 $86.7271
 $85.7943
 $84.9828
 $83.5328
 $82.5714
 $81.6671
 $82.1428
 $81.6185
 $82.4714
 $82.72
 $83.6343
 $84.03
 $83.3428
 $81.5657
 $81.5714
 $81.6057
 $82.0743
 $82.0657
 $83.96
 $81.6571
 $82.47
 $81.11
 $80.1814
 $80.2143
 $81.3085
 $82.9628
 $81.3143
 $81.5571
 $80.6557
 $82.2671
 $79.6428
 $81.3643
 $76.3571
 $76.28
 $77.9014
 $79.15
 $80.2071
 $80.3671
 $80.7143
 $82.0828
 $80.5285
 $81.3685
 $80.2143
 $82.44
 $84.3571
 $82.8914
 $83.5571
 $85.4
 $86.4385
 $87.7528
 $87.9478
 $80.3728
 $81.5157
 $84.4828
 $85.7457
 $87.6743
 $82.7057
 $87.1514
 $89.1585
 $89.2857
 $90.8857
 $91.4185
 $89.4471
 $89.5685
 $89.1928
 $89.6143
 $85.9757
 $86.9671
 $87.54
 $88.34
 $86.5971
 $85.6843
 $85.7843
 $85.3971
 $86.1057
 $85.6443
 $85.4814
 $83.5314
 $85.6585
 $82.5785
 $79.6485
 $78.426
 $77.7443
 $76.3843
 $76.6857
 $74.8085
 $77.9171
 $77.7485
 $78.31
 $77.3657
 $75.4228
 $74.4728
 $74.2385
 $73.5828
 $73.2971
 $72.4114
 $71.8728
 $70.2143
 $73.4657
 $72.0943
 $71.3614
 $70.1371
 $68.68
 $67.2143
 $66.4643
 $65.4828
 $65.3286
 $65.1286
 $65.4871
 $65.0843
 $63.6728
 $63.4771
 $64.0514
 $64.92
 $60.7286
 $60.3814
 $61.07
 $61.45
 $60.9943
 $60.6
 $59.9571
 $60.3257
 $60.3828
 $60.8443
 $60.7857
 $59.9671
 $59.2786
 $58.5714
 $58.4857
 $57.6443
 $57.6286
 $58.1271
 $57.5857
 $57.0986
 $56.7143
 $56.67
 $55.3943
 $54.6386
 $54.3371
 $54.7614
 $55.2428
 $56.1428
 $55.9543
 $56.1214
 $55.9214
 $55.7043
 $56.0728
 $56.2128
 $55.69
 $54.6486
 $54.47
 $53.6914
 $53.1928
 $52.6314
 $53.5014
 $53.0028
 $52.9143
 $54.1314
 $54.8543
 $55.6071
 $54.4
 $54.7886
 $55.23
 $56.7186
 $56.71
 $57.4586
 $57.13
 $57.4328
 $57.01
 $57.1557
 $56.7728
 $57.4886
 $57.5714
 $58.2228
 $57.3943
 $57.8614
 $56.5971
 $56.8714
 $57.1428
 $57.3357
 $60.2514
 $60.2486
 $59.5471
 $57.8543
 $58.1914
 $56.0814
 $54.1557
 $53.6828
 $53.3328
 $52.5514
 $53.51
 $54.3386
 $55.3028
 $57.4171
 $57.17
 $58.39
 $57.1228
 $57.1828
 $57.29
 $59.9486
 $59.3214
 $56.7143
 $56.5057
 $55.9186
 $55.2886
 $54.5914
 $53.2857
 $54.8471
 $54.6286
 $55.08
 $52.4814
 $53.5343
 $55.1171
 $55.7957
 $55.4643
 $55.4543
 $53.0243
 $52.1543
 $53.3528
 $51.4714
 $52.0728
 $51.7386
 $52.9771
 $54.6157
 $54.5028
 $54.2328
 $54.01
 $52.9314
 $53.0214
 $51.6143
 $51.67
 $54.3486
 $55.63
 $55.8543
 $56.8071
 $56.8257
 $55.3771
 $55.9457
 $57.2271
 $57.1428
 $55.7643
 $55.4743
 $55.2786
 $56.5886
 $54
 $52.2043
 $51.5957
 $51.5728
 $51.19
 $50.5043
 $50.9057
 $50.4771
 $50.6671
 $49.85
 $49
 $47.9928
 $47.8143
 $48.0057
 $47.6643
 $46.7986
 $47.3386
 $45.5628
 $46.4514
 $45.24
 $45.3364
 $46.9986
 $46.7
 $47.1071
 $47.1428
 $46.7428
 $47.2214
 $47.6071
 $47.3971
 $48.31
 $49.3857
 $49.0257
 $49.5
 $49.8386
 $48.7286
 $47.8286
 $47.9957
 $47.6328
 $47.9286
 $47.1386
 $48.5086
 $48.8686
 $48.0671
 $47.4286
 $48.4571
 $49.38
 $49.4457
 $49.86
 $49.8414
 $49.6943
 $49.9557
 $49.7714
 $49.7514
 $49.7128
 $49.9628
 $49.54
 $49.4557
 $50.32
 $50.5171
 $50.0486
 $50.7143
 $49.0728
 $47.5857
 $46.5857
 $47.6143
 $47.8286
 $47.86
 $47.2128
 $47.7228
 $48.56
 $48.3
